dataset,script_id,model,prompt_type,language,category,snippet,metric,n,mean,median,std,min,max,skewness,kurtosis_excess,shapiro_w,shapiro_p_value,normality_rejected_0_05,note
original,script_12,original,base,r,data_visualization,02_distribution_boxplot,elapsed_seconds,30,0.1179408338,0.11801191350000001,0.0037043950478562737,0.112176802,0.131523131,1.6126101014985543,5.237758541839746,0.8672565884125,0.0014564113083677822,True,
original,script_12,original,base,r,data_visualization,02_distribution_boxplot,energy_joules,30,1.7711200452333329,1.7627801745,0.05040722944189067,1.707014274,1.890164067,0.7371472481267028,-0.437021766105822,0.9107563818027788,0.015549277775272438,True,
original,script_13,original,base,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,avg_power_watts,30,17.535067454766665,17.5896571475,0.3311826935823445,16.794814841,18.10127562,-0.40236164858627216,-0.26328012488603303,0.9751722261562915,0.6878050485266145,False,
original,script_13,original,base,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,elapsed_seconds,30,2.0172275167666665,2.0093385165,0.015408510267191738,2.000375048,2.058190635,1.185698786020917,0.4689366510872701,0.837738943104056,0.0003469673146663724,True,
original,script_13,original,base,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,energy_joules,30,35.368709211933336,35.4081118635,0.5130021581190928,34.008194339,36.234309261,-0.39356550195988205,0.22714509985040143,0.9713210904946582,0.5759236064367832,False,
original,script_14,original,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,avg_power_watts,30,16.791031006566666,16.8146876705,0.25923384276058725,16.254832513,17.185984841,-0.16707832461283456,-0.7791848167935997,0.9657845473084816,0.43112628738450515,False,
original,script_14,original,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,elapsed_seconds,30,1.4876295009333338,1.488366254,0.01310246963263058,1.469209833,1.50889573,0.09296331392350503,-1.4580886009143925,0.9221280986802449,0.030467268832252738,True,
original,script_14,original,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,energy_joules,30,24.976797815199998,24.943015217,0.30319364638543195,24.245783442,25.43554485,-0.3344082401220262,-0.4490857556061725,0.9615822209757255,0.339789542806631,False,
original,script_15,original,base,r,statistical_modelling_analysis,01_linear_regression_inference,avg_power_watts,30,14.6993823919,14.727247690999999,0.6493597734709787,12.931891445,16.287171534,-0.1255816649414627,1.5829353572869262,0.9717126828147649,0.5870269283287163,False,
original,script_15,original,base,r,statistical_modelling_analysis,01_linear_regression_inference,elapsed_seconds,30,0.09961929943333334,0.09881026849999999,0.003924616395057375,0.094498606,0.111235654,1.5079950948592291,2.7168401365292443,0.8678272578991131,0.0014992926996512427,True,
original,script_15,original,base,r,statistical_modelling_analysis,01_linear_regression_inference,energy_joules,30,1.4624414085333333,1.448678419,0.04105186273695617,1.397415455,1.553644834,0.711849376770649,-0.3572583189574008,0.9278535339848283,0.04307504597479602,True,
original,script_16,original,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,avg_power_watts,30,14.835174480033333,14.6357379845,0.7143945823800039,13.911801808,17.06322741,1.3376303666107214,2.038471604020902,0.8967302068120813,0.0069925887664385325,True,
original,script_16,original,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,elapsed_seconds,30,0.10546008013333336,0.1053258635,0.002273126110100782,0.101331602,0.11205782,0.5116873045820826,1.1910382188150725,0.9646296691664905,0.404333037501063,False,
original,script_16,original,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,energy_joules,30,1.563865798733333,1.5455194725,0.06895568357126947,1.475339821,1.834855068,2.3211528876551037,7.3642343373711405,0.7703730641113951,1.9784931662294874e-05,True,
