dataset,script_id,model,prompt_type,language,category,snippet,metric,n,mean,median,std,min,max,skewness,kurtosis_excess,shapiro_w,shapiro_p_value,normality_rejected_0_05,note
translation,,gpt,base,python,data_manipulation_preprocessing,01_impute_encode_scale,energy_joules,100,10.0264,10.06,0.21468567580055126,9.49,10.41,-0.5988260140307214,-0.01944117191479844,0.9623194805808295,0.005905033838313738,True,
translation,,gpt,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,avg_power_watts,100,16.84644170555,16.8272841695,0.2831932688323608,16.236667396,17.471268172,0.03295051694418887,-0.5408905885731841,0.9869112784565507,0.4316876357540542,False,
translation,,gpt,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,elapsed_seconds,100,0.17480196568,0.17470185,0.0005471636988064662,0.173772363,0.176404009,0.6292369626592808,0.33352202640951356,0.9655668909337143,0.010229032286604793,True,
translation,,gpt,base,python,data_manipulation_preprocessing,02_merge_aggregate_reshape,energy_joules,100,2.9447999999999994,2.9450000000000003,0.05088072802985903,2.84,3.07,0.056361062338550136,-0.5055966404436205,0.9854515483509918,0.34213773517322915,False,
translation,,gpt,base,python,data_visualization,01_scatter_trend_grouped,avg_power_watts,100,17.1597183838,17.1651959765,0.29374332571635375,16.466340573,17.780118042,-0.402076759558094,-0.15676362715631464,0.9688135262166604,0.017946186225748638,True,
translation,,gpt,base,python,data_visualization,01_scatter_trend_grouped,elapsed_seconds,100,0.8315540483600001,0.831394877,0.001665976602018484,0.827126119,0.83576498,0.08864721090859995,-0.07101155836715911,0.9943904241047095,0.9561348724999832,False,
translation,,gpt,base,python,data_visualization,01_scatter_trend_grouped,energy_joules,100,14.269400000000001,14.27,0.25544107229288987,13.65,14.86,-0.3950661279626525,-0.06932456928647746,0.9735240206258153,0.04137981771442167,True,
translation,,gpt,base,python,data_visualization,02_distribution_boxplot,avg_power_watts,100,17.22173393558,17.2822877945,0.33749719694143027,16.381341358,17.840941324,-0.6556358263677955,-0.23339877285846589,0.9527216327502713,0.0012591276693944187,True,
translation,,gpt,base,python,data_visualization,02_distribution_boxplot,elapsed_seconds,100,0.46088036891000006,0.4608281285,0.0010443204264859141,0.458316516,0.46426107,0.42748095124857505,0.48061960112450297,0.979774469463699,0.12766396837109176,False,
translation,,gpt,base,python,data_visualization,02_distribution_boxplot,energy_joules,100,7.937199999999999,7.96,0.1585609528149215,7.54,8.2,-0.7131831047461,-0.13916822031415377,0.9456220385446723,0.00043189168976975195,True,
translation,,gpt,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,avg_power_watts,100,17.071329226359996,17.0534322395,0.2273729660283728,16.3474799,17.467220181,-0.6007779440572274,0.469821095963058,0.9490773509961075,0.0007216111640908694,True,
translation,,gpt,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,elapsed_seconds,100,2.4325307672500003,2.430310118,0.00793755783461807,2.420238004,2.470335896,1.9632461091243043,5.655539072840249,0.8399398913370656,5.1280948774709545e-09,True,
translation,,gpt,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,energy_joules,100,41.5266,41.47,0.5744197247675431,39.74,42.88,-0.4675934996490795,0.5082664742534813,0.97230214550049,0.03325431388735561,True,
translation,,gpt,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,avg_power_watts,100,16.11174749443,16.157369163,0.18727539321076517,15.687685308,16.436279975,-0.06842568123434283,-1.329578676053693,0.9245070441722474,2.4609218567564893e-05,True,
translation,,gpt,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,elapsed_seconds,100,12.256214230290002,12.253131128,0.0336057023891752,12.192307447,12.358092335,0.7833861360460189,0.5470869528693658,0.9524496837167902,0.0012072205015345719,True,
translation,,gpt,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,energy_joules,100,197.46930000000003,198.09,2.380544991077769,192.36,201.7,-0.10933936472941276,-1.255993683937213,0.9395650446021706,0.0001813860241222385,True,
